20:20:10,778 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : Error con la ejecucion de Query de SQL "INSERT INTO PROVEEDOR(id, nit, nombre, sucursal) values (?, ?, ?, ?)".
ORA-00001: restricción única (ISIS2304B29202220.PK_IDPROVEEDOR) violada

20:20:10,972 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Proveedor: null
20:20:56,465 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:20:56,466 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:20:56,480 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:21:14,362 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Proveedor: APPLE
20:21:15,876 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Proveedor: Proveedor [id=3, nit=1, nombre=APPLE, sucursal=1]
20:23:04,385 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:23:04,386 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:23:04,401 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:23:46,389 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:23:46,389 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:23:46,408 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
20:25:03,445 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Producto: aaa
20:25:05,218 (AWT-EventQueue-0) ERROR [uniandes.isis2304.parranderos.persistencia.PersistenciaSuperAndes] - Exception : Error con la ejecucion de Query de SQL "INSERT INTO PRODUCTO(id, nombre, idcategoria, marca, preciounitario, cantidad, und_medida, precio_x_und_medida, presentacion, peso, volumen, codigo_barras, nivel_reorden, subcategoria, fecha_vencimiento) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)".
ORA-00904: "PRECIOUNITARIO": identificador no válido

20:25:05,483 (AWT-EventQueue-0) INFO  [uniandes.isis2304.parranderos.negocio.SuperAndes] - Adicionando Producto: null
20:26:38,554 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Interfaz
20:26:38,555 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se aplica configuración indicada en el archivo de configuración
20:26:38,571 (main) INFO  [uniandes.isis2304.parranderos.interfaz.InterfazSuperAndes] - Se encontró un archivo de configuración válido: Tablas BD
